title,checkin,checkout,reference,url,calificacion,precio,contains,ciudad
Apartamento 1A,2020-07-12,2020-07-19,Apartamento entero en San Andrés islas,https://www.airbnb.com.co/rooms/17252228?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.81,155",82013,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina",San Andres
102. Hermoso Apartamento entero san Andrés Isla,2020-07-12,2020-07-19,Apartamento entero en San Andrés isla,https://www.airbnb.com.co/rooms/31615721?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.53,45",104286,"6 huéspedes,2 habitaciones,2 camas,1 baño,Aire acondicionado,Cocina",San Andres
Hab. privada cerca a playa principal y aeropuerto,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/9175295?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.79,136",120286,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Apto. privado cerca a playa principal y aeropuerto,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/15980985?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.75,123",170000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Amiel Forbes Apartament 103,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/32192313?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.56,34",132143,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitacion con Balcon en Hostel,2020-07-12,2020-07-19,Habitación de hotel en San Andres Isla,https://www.airbnb.com.co/rooms/8051462?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"3.71,8",184286,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Wifi",San Andres
departamento 301 bahia fragata,2020-07-12,2020-07-19,Apartamento entero en San Andrés and Providencia,https://www.airbnb.com.co/rooms/26664266?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.68,47",234328,"4 huéspedes,Estudio,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Posada Torices, en el centro cerca a la playa",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/39846819?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.68,20",99990,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Villa Real House - Habitación 3 (Confort),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38288238?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.73,15",140000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Superior Vista al Mar,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/8086809?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.0,3",184286,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Sarai Rosali Apto. 2,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47037957?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.67,6",104000,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apartaestudio privado en el centro,2020-07-12,2020-07-19,Conjunto residencial entero en San Andrés,https://www.airbnb.com.co/rooms/32670041?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.27,49",95000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado",San Andres
Posada Omi Place - Habitación Paraíso,2020-07-12,2020-07-19,Habitación privada en San Andres Isla,https://www.airbnb.com.co/rooms/35639049?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.67,27",70000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Amazing ocean view  “BRISA”   at Casa Corales,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/25649076?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.91,88",295429,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
CARIBE102,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/20712806?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.40,31",120000,"4 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada torices apto muy bien ubicado en la isla,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/22308145?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.38,39",99800,"5 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitación estandard cerca al mar,2020-07-12,2020-07-19,Habitación de hotel boutique en San Andrés,https://www.airbnb.com.co/rooms/34042741?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,,139714,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado",San Andres
MYKONOS BEACH SAI-203,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/13172479?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.30,31",116667,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado",San Andres
Apartamento #3 Luxury,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47830782?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,,51429,"12 huéspedes,3 habitaciones,11 camas,2 baños,Aire acondicionado,Cocina",San Andres
Posada Omi place- Habitación Privada,2020-07-12,2020-07-19,Habitación privada en San Andres Isla,https://www.airbnb.com.co/rooms/36847726?adults=2&previous_page_section_name=1000&federated_search_id=d2db7282-c578-46fe-a3e2-467a2bb34de2,"4.83,6",70000,"2 huéspedes,Estudio,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Nacimiento Glamping.,2020-07-12,2020-07-19,Casa domo en San Agustín,https://www.airbnb.com.co/rooms/39422678?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,614571,"2 huéspedes,1 habitación,1 cama,1 baño,Estacionamiento gratuito",San Agustín
Habitación Privada en Finca El Pinar del Rio,2020-07-12,2020-07-19,Habitación privada en  San Agustín,https://www.airbnb.com.co/rooms/46114509?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,90000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Estacionamiento gratuito",San Agustín
UN LUGAR MAGICO EN EL CORAZON DE SAN AGUSTIN,2020-07-12,2020-07-19,Habitación compartida en San Agustín,https://www.airbnb.com.co/rooms/46779902?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,40000,"12 huéspedes,1 habitación,11 camas,1 baño compartido,Estacionamiento gratuito",San Agustín
Cama para pareja con Jacuzzi,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/36063072?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,120000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Estacionamiento gratuito",San Agustín
"Alto de los Andaquies, Dormitorio#1",2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/27760259?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,80000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Estacionamiento gratuito",San Agustín
La casa de las dos palmas,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/27528736?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"4.92,13",71000,"5 huéspedes,2 habitaciones,4 camas,3 baños,Estacionamiento gratuito",San Agustín
Enjoy nature first hand in this charming Tipi,2020-07-12,2020-07-19,Estadía en granja en San Agustin,https://www.airbnb.com.co/rooms/28106034?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,105000,"2 huéspedes,1 habitación,2 camas,1 baño,Estacionamiento gratuito",San Agustín
Cultural and natural,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/20396505?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,90000,"2 huéspedes,2 habitaciones,2 camas,2 baños",San Agustín
PACHAKUTI HOTEL,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/22687031?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"3.67,3",66647,"9 huéspedes,3 habitaciones,6 camas,3,5 baños,Estacionamiento gratuito",San Agustín
Pinar del Río San Agustín Huila,2020-07-12,2020-07-19,Cabaña entera en Vereda La Estrella,https://www.airbnb.com.co/rooms/48737971?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,400000,"10 huéspedes,4 habitaciones,5 camas,4 baños,Estacionamiento gratuito",San Agustín
Colombia San Agustin  Eco Lodge,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/48548903?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,284034,"4 huéspedes,1 habitación,3 camas,1 baño privado,Estacionamiento gratuito",San Agustín
Casa San Agustín,2020-07-12,2020-07-19,Casa entera en Huila,https://www.airbnb.com.co/rooms/23079619?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"4.92,26",480000,"8 huéspedes,3 habitaciones,6 camas,2 baños,Estacionamiento gratuito",San Agustín
HOTEL BOUTIQUE SHALOM,2020-07-12,2020-07-19,Habitación de hotel boutique en Vereda El Tablon,https://www.airbnb.com.co/rooms/41561091?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,140000,"6 huéspedes,4 habitaciones,4 camas,4 baños compartidos,Estacionamiento gratuito,Piscina",San Agustín
Tierra Activa Turismo Consciente Alojamiento rural,2020-07-12,2020-07-19,Estadía en granja en San Agustín,https://www.airbnb.com.co/rooms/35030005?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"5.0,4",160000,"10 huéspedes,4 habitaciones,6 camas,5 baños,Estacionamiento gratuito,Piscina",San Agustín
Casa de campo Pinar del Rio,2020-07-12,2020-07-19,Casa de campo entera en San Agustín,https://www.airbnb.com.co/rooms/41347405?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,165556,"6 huéspedes,3 habitaciones,3 camas,2,5 baños,Estacionamiento gratuito",San Agustín
"Alojamiento.Habitacion Compartida, precio por pers",2020-07-12,2020-07-19,Habitación compartida en San Agustín,https://www.airbnb.com.co/rooms/40698825?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,56000,"3 huéspedes,1 habitación,3 camas,1,5 baños compartidos",San Agustín
Luxury Ecolodge with jacuzzi facing the forest,2020-07-12,2020-07-19,Habitación privada en San Agustin,https://www.airbnb.com.co/rooms/28104104?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"5.0,4",295000,"2 huéspedes,1 habitación,2 camas,1 baño compartido,Estacionamiento gratuito",San Agustín
Oasis Cabaña,2020-07-12,2020-07-19,Cabaña entera en Vereda El Tablon,https://www.airbnb.com.co/rooms/34146332?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,"4.71,7",350000,"4 huéspedes,1 habitación,2 camas,2 baños,Estacionamiento gratuito",San Agustín
Granja orgánica mira flores,2020-07-12,2020-07-19,Habitación privada en San Agustín,https://www.airbnb.com.co/rooms/41561319?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,36000,"4 huéspedes,3 habitaciones,6 camas,3 baños,Estacionamiento gratuito,Piscina",San Agustín
Hostal la casa de david,2020-07-12,2020-07-19,Casa entera en San Agustín,https://www.airbnb.com.co/rooms/29342457?adults=2&previous_page_section_name=1000&federated_search_id=ece47b6c-4176-49e9-95b7-4329e96b6efa,,59989,"16 huéspedes,2 habitaciones,7 camas,1 baño",San Agustín
edificio bahia fagrata Apartamento 406,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/25688185?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.16,19",202374,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
1 Bedroom Apartment With Beach Front,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48626316?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,,150000,"2 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
101 hermoso Apartamento completo san Andrés Isla,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/41569733?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.67,18",121429,"6 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Departamento Completo En Pleno Centro,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/37537200?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.93,30",120143,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina",San Andres
Amazing Ocean View  “BAHÍA”   at Casa Corales,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/25839544?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.93,56",270000,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Hospedaje Luz Marina_3,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/21516416?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.71,41",80000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Royal vista al mar con terraza 110,2020-07-12,2020-07-19,Habitación de hotel boutique en CO,https://www.airbnb.com.co/rooms/48131789?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,,158123,"2 huéspedes,Estudio,1 cama,1 baño privado,Aire acondicionado",San Andres
Habitación doble baño privado en el centro,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/15744767?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.82,11",120000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Aire acondicionado,Wifi",San Andres
Apartamento #2 Completo/Precio Incluye 2 Personas,2020-07-12,2020-07-19,Adosado entero en San Andrés,https://www.airbnb.com.co/rooms/33141733?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.91,44",130000,"6 huéspedes,2 habitaciones,4 camas,1 baño,Aire acondicionado,Cocina",San Andres
Habitacion Sueños Reales,2020-07-12,2020-07-19,Habitación de hostal en San Andrés,https://www.airbnb.com.co/rooms/38160724?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,,70000,"2 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Apartamento Completo/Precio Incluye 2 Personas,2020-07-12,2020-07-19,Adosado entero en San Andrés,https://www.airbnb.com.co/rooms/22452079?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.85,81",120000,"4 huéspedes,2 habitaciones,2 camas,1 baño,Aire acondicionado,Cocina",San Andres
apartamento bahia fragata,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/25689225?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.47,36",220126,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Apartamento #3, para 3 personas",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/42618820?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.75,4",143200,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina",San Andres
Coral Island Hostel,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/34450772?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.86,7",90000,"3 huéspedes,1 habitación,3 camas,1 baño privado,Wifi",San Andres
Apartamento amoblado con una excelente ubicación,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48123013?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,,99409,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Cómodo apartamento en el centro de la isla!,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/37786457?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.56,9",150000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Habitación para 2, En el centro-cerca a todo!",2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/32777097?adults=2&previous_page_section_name=1000&federated_search_id=ce6e38e2-a49a-41ba-8766-e0704fe8b3aa,"4.61,46",89900,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
